control_year,control_type,facade,segment,control_month,number_controls,number_controls_ytd,target_number_of_controls_year,infraction_rate,infraction_rate_ytd
2013,LAND_CONTROL,MEMN,PEL03,4,6,13,,0.333333333333333,0.230769230769231
2013,LAND_CONTROL,MEMN,PEL03,5,6,19,,0.166666666666667,0.210526315789474
2013,LAND_CONTROL,MEMN,PEL03,6,7,26,,0.428571428571429,0.269230769230769
2013,LAND_CONTROL,MEMN,PEL03,7,3,29,,0.0,0.241379310344828
2013,LAND_CONTROL,MEMN,PEL03,8,4,33,,0.25,0.242424242424242
2013,LAND_CONTROL,MEMN,PEL03,9,7,40,,0.142857142857143,0.225
2013,LAND_CONTROL,MEMN,PEL03,10,6,46,,0.166666666666667,0.217391304347826
2013,LAND_CONTROL,MEMN,PEL03,11,5,51,,0.2,0.215686274509804
2013,LAND_CONTROL,MEMN,PEL03,12,2,53,,0.0,0.207547169811321
2013,LAND_CONTROL,NAMO,ATL01,7,3,3,,0.0,0.0
2013,LAND_CONTROL,NAMO,ATL01,8,5,8,,0.4,0.25
2013,LAND_CONTROL,NAMO,ATL01,9,10,18,,0.2,0.222222222222222
2013,LAND_CONTROL,NAMO,ATL01,10,12,30,,0.166666666666667,0.2
2013,LAND_CONTROL,NAMO,FR_FPO,1,4,4,,0.0,0.0
2013,LAND_CONTROL,NAMO,FR_FPO,2,5,9,,0.0,0.0
2013,LAND_CONTROL,NAMO,FR_FPO,3,3,12,,0.333333333333333,0.0833333333333333
2013,LAND_CONTROL,NAMO,FR_FPO,4,1,13,,0.0,0.0769230769230769
2013,LAND_CONTROL,NAMO,FR_FPO,5,6,19,,0.0,0.0526315789473684
2013,LAND_CONTROL,NAMO,FR_FPO,6,6,25,,0.166666666666667,0.08
2013,LAND_CONTROL,NAMO,FR_FPO,7,7,32,,0.142857142857143,0.09375
2013,LAND_CONTROL,NAMO,FR_FPO,8,4,36,,0.0,0.0833333333333333
2013,LAND_CONTROL,NAMO,FR_FPO,9,4,40,,0.0,0.075
2013,LAND_CONTROL,NAMO,FR_FPO,10,3,43,,0.333333333333333,0.0930232558139535
2013,LAND_CONTROL,NAMO,FR_FPO,11,3,46,,0.333333333333333,0.108695652173913
2013,LAND_CONTROL,NAMO,FR_FPO,12,1,47,,1.0,0.127659574468085
2013,LAND_CONTROL,NAMO,FR_SCE,1,6,6,,0.166666666666667,0.166666666666667
2013,LAND_CONTROL,NAMO,FR_SCE,2,17,23,,0.0,0.0434782608695652
2013,LAND_CONTROL,NAMO,FR_SCE,3,10,33,,0.1,0.0606060606060606
2013,LAND_CONTROL,NAMO,FR_SCE,4,17,50,,0.235294117647059,0.12
2013,LAND_CONTROL,NAMO,FR_SCE,10,20,70,,0.2,0.142857142857143
2013,LAND_CONTROL,NAMO,FR_SCE,11,72,142,,0.0138888888888889,0.0774647887323944
2013,LAND_CONTROL,NAMO,FR_SCE,12,61,203,,0.0983606557377049,0.083743842364532
2013,LAND_CONTROL,NAMO,Hors segment,1,16,16,,0.25,0.25
2013,LAND_CONTROL,NAMO,Hors segment,2,17,33,,0.176470588235294,0.212121212121212
2013,LAND_CONTROL,NAMO,Hors segment,3,20,53,,0.0,0.132075471698113
2013,LAND_CONTROL,NAMO,Hors segment,4,16,69,,0.25,0.159420289855072
2013,LAND_CONTROL,NAMO,Hors segment,5,12,81,,0.0833333333333333,0.148148148148148
2013,LAND_CONTROL,NAMO,Hors segment,6,7,88,,0.0,0.136363636363636
2013,LAND_CONTROL,NAMO,Hors segment,7,13,101,,0.153846153846154,0.138613861386139
2013,LAND_CONTROL,NAMO,Hors segment,8,17,118,,0.117647058823529,0.135593220338983
2013,LAND_CONTROL,NAMO,Hors segment,9,22,140,,0.318181818181818,0.164285714285714
2013,LAND_CONTROL,NAMO,Hors segment,10,29,169,,0.103448275862069,0.153846153846154
2013,LAND_CONTROL,NAMO,Hors segment,11,13,182,,0.0769230769230769,0.148351648351648
2013,LAND_CONTROL,NAMO,Hors segment,12,14,196,,0.214285714285714,0.153061224489796
2013,LAND_CONTROL,NAMO,MED06/ATL02,7,1,1,,1.0,1.0
2013,LAND_CONTROL,NAMO,MED06/ATL02,9,4,5,,0.0,0.2
2013,LAND_CONTROL,NAMO,NWW01/02,1,15,15,,0.0666666666666667,0.0666666666666667
2013,LAND_CONTROL,NAMO,NWW01/02,2,6,21,,0.5,0.19047619047619
2013,LAND_CONTROL,NAMO,NWW01/02,3,9,30,,0.0,0.133333333333333
2013,LAND_CONTROL,NAMO,NWW01/02,4,13,43,,0.230769230769231,0.162790697674419
2013,LAND_CONTROL,NAMO,NWW01/02,5,8,51,,0.0,0.137254901960784
2013,LAND_CONTROL,NAMO,NWW01/02,6,6,57,,0.166666666666667,0.140350877192982
2013,LAND_CONTROL,NAMO,NWW01/02,7,4,61,,0.0,0.131147540983607
2013,LAND_CONTROL,NAMO,NWW01/02,8,2,63,,0.0,0.126984126984127
2013,LAND_CONTROL,NAMO,NWW01/02,9,12,75,,0.0,0.106666666666667
2013,LAND_CONTROL,NAMO,NWW01/02,10,8,83,,0.0,0.0963855421686747
2013,LAND_CONTROL,NAMO,NWW01/02,11,4,87,,0.0,0.0919540229885057
2013,LAND_CONTROL,NAMO,NWW06,1,1,1,,0.0,0.0
2013,LAND_CONTROL,NAMO,NWW07/08,1,2,2,,0.0,0.0
2013,LAND_CONTROL,NAMO,NWW07/08,2,3,5,,0.333333333333333,0.2
2013,LAND_CONTROL,NAMO,NWW07/08,3,2,7,,0.0,0.142857142857143
2013,LAND_CONTROL,NAMO,NWW07/08,5,4,11,,0.0,0.0909090909090909
2013,LAND_CONTROL,NAMO,NWW07/08,8,1,12,,0.0,0.0833333333333333
2013,LAND_CONTROL,NAMO,NWW09,2,3,3,,0.0,0.0
2013,LAND_CONTROL,NAMO,NWW09,4,1,4,,0.0,0.0
2013,LAND_CONTROL,NAMO,NWW09,5,1,5,,0.0,0.0
2013,LAND_CONTROL,NAMO,NWW09,6,3,8,,0.0,0.0
2013,LAND_CONTROL,NAMO,NWW09,9,1,9,,0.0,0.0
2013,LAND_CONTROL,NAMO,NWW09,10,1,10,,0.0,0.0
2013,LAND_CONTROL,NAMO,NWW09,12,2,12,,0.0,0.0
2013,LAND_CONTROL,NAMO,PEL01,1,2,2,,0.0,0.0
2013,LAND_CONTROL,NAMO,PEL01,3,4,6,,0.25,0.166666666666667
2013,LAND_CONTROL,NAMO,PEL01,5,8,14,,0.0,0.0714285714285714
2013,LAND_CONTROL,NAMO,PEL01,8,2,16,,0.0,0.0625
2013,LAND_CONTROL,NAMO,PEL01,9,23,39,,0.217391304347826,0.153846153846154
2013,LAND_CONTROL,NAMO,PEL01,10,13,52,,0.0769230769230769,0.134615384615385
2013,LAND_CONTROL,NAMO,PEL01,11,2,54,,0.0,0.12962962962963
2013,LAND_CONTROL,NAMO,PEL01/02,1,8,8,,0.0,0.0
2013,LAND_CONTROL,NAMO,PEL01/02,3,7,15,,0.142857142857143,0.0666666666666667
2013,LAND_CONTROL,NAMO,PEL01/02,4,2,17,,0.0,0.0588235294117647
2013,LAND_CONTROL,NAMO,PEL01/02,5,8,25,,0.0,0.04
2013,LAND_CONTROL,NAMO,PEL01/02,8,2,27,,0.0,0.037037037037037
2013,LAND_CONTROL,NAMO,PEL01/02,9,23,50,,0.217391304347826,0.12
2013,LAND_CONTROL,NAMO,PEL01/02,10,13,63,,0.0769230769230769,0.111111111111111
2013,LAND_CONTROL,NAMO,PEL01/02,11,2,65,,0.0,0.107692307692308
2013,LAND_CONTROL,NAMO,PEL02,1,2,2,,0.0,0.0
2013,LAND_CONTROL,NAMO,PEL02,3,4,6,,0.25,0.166666666666667
2013,LAND_CONTROL,NAMO,PEL02,5,8,14,,0.0,0.0714285714285714
2013,LAND_CONTROL,NAMO,PEL02,8,2,16,,0.0,0.0625
2013,LAND_CONTROL,NAMO,PEL02,9,23,39,,0.217391304347826,0.153846153846154
2013,LAND_CONTROL,NAMO,PEL02,10,13,52,,0.0769230769230769,0.134615384615385
2013,LAND_CONTROL,NAMO,PEL02,11,2,54,,0.0,0.12962962962963
2013,LAND_CONTROL,NAMO,PEL03,1,15,15,,0.0,0.0
2013,LAND_CONTROL,NAMO,PEL03,2,5,20,,0.2,0.05
2013,LAND_CONTROL,NAMO,PEL03,3,18,38,,0.0,0.0263157894736842
2013,LAND_CONTROL,NAMO,PEL03,4,21,59,,0.285714285714286,0.11864406779661
2013,LAND_CONTROL,NAMO,PEL03,5,16,75,,0.1875,0.133333333333333
2013,LAND_CONTROL,NAMO,PEL03,6,8,83,,0.25,0.144578313253012
2013,LAND_CONTROL,NAMO,PEL03,7,6,89,,0.166666666666667,0.146067415730337
2013,LAND_CONTROL,NAMO,PEL03,8,8,97,,0.0,0.134020618556701
2013,LAND_CONTROL,NAMO,PEL03,9,24,121,,0.0833333333333333,0.12396694214876
2013,LAND_CONTROL,NAMO,PEL03,10,10,131,,0.1,0.122137404580153
2013,LAND_CONTROL,NAMO,PEL03,11,9,140,,0.111111111111111,0.121428571428571
2013,LAND_CONTROL,NAMO,PEL03/SWW03,1,12,12,,0.0,0.0
2013,LAND_CONTROL,NAMO,PEL03/SWW03,2,5,17,,0.2,0.0588235294117647
2013,LAND_CONTROL,NAMO,PEL03/SWW03,3,18,35,,0.0555555555555556,0.0571428571428571
2013,LAND_CONTROL,NAMO,PEL03/SWW03,4,16,51,,0.1875,0.0980392156862745
2013,LAND_CONTROL,NAMO,PEL03/SWW03,5,13,64,,0.230769230769231,0.125
2013,LAND_CONTROL,NAMO,PEL03/SWW03,6,6,70,,0.166666666666667,0.128571428571429
2013,LAND_CONTROL,NAMO,PEL03/SWW03,7,6,76,,0.166666666666667,0.131578947368421
2013,LAND_CONTROL,NAMO,PEL03/SWW03,8,6,82,,0.0,0.121951219512195
2013,LAND_CONTROL,NAMO,PEL03/SWW03,9,17,99,,0.117647058823529,0.121212121212121
2013,LAND_CONTROL,NAMO,PEL03/SWW03,10,8,107,,0.125,0.121495327102804
2013,LAND_CONTROL,NAMO,PEL03/SWW03,11,7,114,,0.142857142857143,0.12280701754386
2013,LAND_CONTROL,NAMO,PEL05,1,2,2,,0.0,0.0
2013,LAND_CONTROL,NAMO,PEL05,2,2,4,,0.0,0.0
2013,LAND_CONTROL,NAMO,PEL05,3,2,6,,0.0,0.0
2013,LAND_CONTROL,NAMO,PEL05,4,2,8,,1.0,0.25
2013,LAND_CONTROL,NAMO,PEL05,8,8,16,,0.0,0.125
2013,LAND_CONTROL,NAMO,PEL05,9,10,26,,0.0,0.0769230769230769
2013,LAND_CONTROL,NAMO,PEL05,10,12,38,,0.416666666666667,0.184210526315789
2013,LAND_CONTROL,NAMO,PEL05,11,2,40,,0.0,0.175
2013,LAND_CONTROL,NAMO,PEL13,7,5,5,,0.2,0.2
2013,LAND_CONTROL,NAMO,PEL13,8,21,26,,0.142857142857143,0.153846153846154
2013,LAND_CONTROL,NAMO,PEL13,9,25,51,,0.16,0.156862745098039
2013,LAND_CONTROL,NAMO,PEL13,10,16,67,,0.125,0.149253731343284
2013,LAND_CONTROL,NAMO,PEL14,7,1,1,,1.0,1.0
2013,LAND_CONTROL,NAMO,SWW01/02,1,16,16,,0.0,0.0
2013,LAND_CONTROL,NAMO,SWW01/02,2,7,23,,0.285714285714286,0.0869565217391304
2013,LAND_CONTROL,NAMO,SWW01/02,3,18,41,,0.0555555555555556,0.0731707317073171
2013,LAND_CONTROL,NAMO,SWW01/02,4,18,59,,0.166666666666667,0.101694915254237
2013,LAND_CONTROL,NAMO,SWW01/02,5,15,74,,0.2,0.121621621621622
2013,LAND_CONTROL,NAMO,SWW01/02,6,7,81,,0.142857142857143,0.123456790123457
2013,LAND_CONTROL,NAMO,SWW01/02,7,8,89,,0.125,0.123595505617978
2013,LAND_CONTROL,NAMO,SWW01/02,8,8,97,,0.125,0.123711340206186
2013,LAND_CONTROL,NAMO,SWW01/02,9,7,104,,0.0,0.115384615384615
2013,LAND_CONTROL,NAMO,SWW01/02,10,8,112,,0.0,0.107142857142857
2013,LAND_CONTROL,NAMO,SWW01/02,11,7,119,,0.142857142857143,0.109243697478992
2013,LAND_CONTROL,NAMO,SWW01/02,12,1,120,,0.0,0.108333333333333
2013,LAND_CONTROL,NAMO,SWW01/02/03,1,15,15,,0.0,0.0
2013,LAND_CONTROL,NAMO,SWW01/02/03,2,6,21,,0.166666666666667,0.0476190476190476
2013,LAND_CONTROL,NAMO,SWW01/02/03,3,17,38,,0.0588235294117647,0.0526315789473684
2013,LAND_CONTROL,NAMO,SWW01/02/03,4,18,56,,0.166666666666667,0.0892857142857143
2013,LAND_CONTROL,NAMO,SWW01/02/03,5,13,69,,0.230769230769231,0.115942028985507
2013,LAND_CONTROL,NAMO,SWW01/02/03,6,7,76,,0.142857142857143,0.118421052631579
2013,LAND_CONTROL,NAMO,SWW01/02/03,7,8,84,,0.125,0.119047619047619
2013,LAND_CONTROL,NAMO,SWW01/02/03,8,8,92,,0.125,0.119565217391304
2013,LAND_CONTROL,NAMO,SWW01/02/03,9,7,99,,0.0,0.111111111111111
2013,LAND_CONTROL,NAMO,SWW01/02/03,10,8,107,,0.0,0.102803738317757
2013,LAND_CONTROL,NAMO,SWW01/02/03,11,7,114,,0.142857142857143,0.105263157894737
2013,LAND_CONTROL,NAMO,SWW01/02/03,12,1,115,,0.0,0.104347826086957
2013,LAND_CONTROL,NAMO,SWW01/02/03/PEL03,1,16,16,,0.0,0.0
2013,LAND_CONTROL,NAMO,SWW01/02/03/PEL03,2,7,23,,0.285714285714286,0.0869565217391304
2013,LAND_CONTROL,NAMO,SWW01/02/03/PEL03,3,19,42,,0.0526315789473684,0.0714285714285714
2013,LAND_CONTROL,NAMO,SWW01/02/03/PEL03,4,19,61,,0.157894736842105,0.0983606557377049
2013,LAND_CONTROL,NAMO,SWW01/02/03/PEL03,5,15,76,,0.2,0.118421052631579
2013,LAND_CONTROL,NAMO,SWW01/02/03/PEL03,6,7,83,,0.142857142857143,0.120481927710843
2013,LAND_CONTROL,NAMO,SWW01/02/03/PEL03,7,8,91,,0.125,0.120879120879121
2013,LAND_CONTROL,NAMO,SWW01/02/03/PEL03,8,10,101,,0.2,0.128712871287129
2013,LAND_CONTROL,NAMO,SWW01/02/03/PEL03,9,18,119,,0.111111111111111,0.126050420168067
2013,LAND_CONTROL,NAMO,SWW01/02/03/PEL03,10,9,128,,0.111111111111111,0.125
2013,LAND_CONTROL,NAMO,SWW01/02/03/PEL03,11,7,135,,0.142857142857143,0.125925925925926
2013,LAND_CONTROL,NAMO,SWW01/02/03/PEL03,12,1,136,,0.0,0.125
2013,LAND_CONTROL,NAMO,SWW04,1,5,5,,0.0,0.0
2013,LAND_CONTROL,NAMO,SWW04,3,4,9,,0.25,0.111111111111111
2013,LAND_CONTROL,NAMO,SWW04,4,9,18,,0.0,0.0555555555555556
2013,LAND_CONTROL,NAMO,SWW04,5,7,25,,0.0,0.04
2013,LAND_CONTROL,NAMO,SWW04,9,1,26,,0.0,0.0384615384615385
2013,LAND_CONTROL,NAMO,SWW04,12,1,27,,0.0,0.037037037037037
2013,LAND_CONTROL,NAMO,SWW06,3,1,1,,0.0,0.0
2013,LAND_CONTROL,NAMO,SWW06,4,2,3,,0.0,0.0
2013,LAND_CONTROL,NAMO,SWW06,11,1,4,,0.0,0.0
2013,LAND_CONTROL,NAMO,SWW07/08,1,20,20,,0.1,0.1
2013,LAND_CONTROL,NAMO,SWW07/08,2,23,43,,0.0,0.0465116279069767
2013,LAND_CONTROL,NAMO,SWW07/08,3,23,66,,0.130434782608696,0.0757575757575758
2013,LAND_CONTROL,NAMO,SWW07/08,4,16,82,,0.0,0.0609756097560976
2013,LAND_CONTROL,NAMO,SWW07/08,5,14,96,,0.0,0.0520833333333333
2013,LAND_CONTROL,NAMO,SWW07/08,6,5,101,,0.0,0.0495049504950495
2013,LAND_CONTROL,NAMO,SWW07/08,7,5,106,,0.2,0.0566037735849057
2013,LAND_CONTROL,NAMO,SWW07/08,8,7,113,,0.285714285714286,0.0707964601769911
2013,LAND_CONTROL,NAMO,SWW07/08,10,5,118,,0.0,0.0677966101694915
2013,LAND_CONTROL,NAMO,SWW07/08,11,7,125,,0.142857142857143,0.072
2013,LAND_CONTROL,NAMO,SWW07/08,12,11,136,,0.0909090909090909,0.0735294117647059
2013,LAND_CONTROL,NAMO,SWW07/08/09,1,20,20,,0.1,0.1
2013,LAND_CONTROL,NAMO,SWW07/08/09,2,23,43,,0.0,0.0465116279069767
2013,LAND_CONTROL,NAMO,SWW07/08/09,3,23,66,,0.130434782608696,0.0757575757575758
2013,LAND_CONTROL,NAMO,SWW07/08/09,4,16,82,,0.0,0.0609756097560976
2013,LAND_CONTROL,NAMO,SWW07/08/09,5,14,96,,0.0,0.0520833333333333
2013,LAND_CONTROL,NAMO,SWW07/08/09,6,5,101,,0.0,0.0495049504950495
2013,LAND_CONTROL,NAMO,SWW07/08/09,7,5,106,,0.2,0.0566037735849057
2013,LAND_CONTROL,NAMO,SWW07/08/09,8,7,113,,0.285714285714286,0.0707964601769911
2013,LAND_CONTROL,NAMO,SWW07/08/09,10,5,118,,0.0,0.0677966101694915
2013,LAND_CONTROL,NAMO,SWW07/08/09,11,7,125,,0.142857142857143,0.072
2013,LAND_CONTROL,NAMO,SWW07/08/09,12,11,136,,0.0909090909090909,0.0735294117647059
2013,LAND_CONTROL,NAMO,SWW10,1,5,5,,0.0,0.0
2013,LAND_CONTROL,NAMO,SWW10,2,3,8,,0.0,0.0
2013,LAND_CONTROL,NAMO,SWW10,3,4,12,,0.25,0.0833333333333333
2013,LAND_CONTROL,NAMO,SWW10,5,3,15,,0.0,0.0666666666666667
2013,LAND_CONTROL,NAMO,SWW10,7,1,16,,0.0,0.0625
2013,LAND_CONTROL,NAMO,SWW10,8,1,17,,0.0,0.0588235294117647
2013,LAND_CONTROL,NAMO,SWW10,9,3,20,,0.333333333333333,0.1
2013,LAND_CONTROL,NAMO,SWW10,11,2,22,,0.0,0.0909090909090909
2013,LAND_CONTROL,NAMO,SWW10,12,2,24,,0.0,0.0833333333333333
2013,LAND_CONTROL,Corse,Hors segment,3,1,1,,0.0,0.0
2013,LAND_CONTROL,Corse,Hors segment,5,1,2,,0.0,0.0
2013,LAND_CONTROL,Corse,Hors segment,6,1,3,,0.0,0.0
2013,LAND_CONTROL,Corse,Hors segment,7,1,4,,0.0,0.0
2013,LAND_CONTROL,Corse,Hors segment,8,1,5,,0.0,0.0
2013,LAND_CONTROL,Corse,Hors segment,9,4,9,,0.0,0.0
2013,LAND_CONTROL,Corse,Hors segment,11,1,10,,0.0,0.0
2013,LAND_CONTROL,Corse,Hors segment,12,1,11,,0.0,0.0
2013,LAND_CONTROL,Corse,MED05,4,1,1,,0.0,0.0
2013,LAND_CONTROL,Corse,MED05,5,2,3,,0.0,0.0
2013,LAND_CONTROL,Corse,MED05,6,1,4,,0.0,0.0
2013,LAND_CONTROL,Corse,MED05,9,1,5,,0.0,0.0
2013,LAND_CONTROL,Corse,MED05,10,2,7,,0.0,0.0
2013,LAND_CONTROL,Corse,MED05,12,4,11,,0.0,0.0
2013,LAND_CONTROL,Hors façade,FR_FPO,7,1,1,,0.0,0.0
2013,LAND_CONTROL,Hors façade,FR_SCE,1,4,4,,0.0,0.0
2013,LAND_CONTROL,Hors façade,FR_SCE,4,1,5,,0.0,0.0
2013,LAND_CONTROL,Hors façade,FR_SCE,10,7,12,,0.0,0.0
2013,LAND_CONTROL,Hors façade,FR_SCE,12,2,14,,0.0,0.0
2013,LAND_CONTROL,Hors façade,Hors segment,1,3,3,,0.0,0.0
2013,LAND_CONTROL,Hors façade,Hors segment,2,7,10,,0.0,0.0
2013,LAND_CONTROL,Hors façade,Hors segment,3,4,14,,0.0,0.0
2013,LAND_CONTROL,Hors façade,Hors segment,4,1,15,,1.0,0.0666666666666667
2013,LAND_CONTROL,Hors façade,Hors segment,11,14,29,,0.0,0.0344827586206897
2013,LAND_CONTROL,Hors façade,Hors segment,12,2,31,,0.0,0.032258064516129
2013,LAND_CONTROL,Hors façade,NWW07/08,6,1,1,,0.0,0.0
2013,SEA_CONTROL,Martinique,Hors segment,10,1,1,,1.0,1.0
2013,SEA_CONTROL,MED,FR_DRB,3,1,1,,1.0,1.0
2013,SEA_CONTROL,MED,FR_DRB,7,1,2,,0.0,0.5
2013,SEA_CONTROL,MED,Hors segment,1,17,17,,0.588235294117647,0.588235294117647
2013,SEA_CONTROL,MED,Hors segment,2,16,33,,0.6875,0.636363636363636
2013,SEA_CONTROL,MED,Hors segment,3,27,60,,0.592592592592593,0.616666666666667
2013,SEA_CONTROL,MED,Hors segment,4,7,67,,0.142857142857143,0.567164179104478
2013,SEA_CONTROL,MED,Hors segment,5,10,77,,0.4,0.545454545454545
2013,SEA_CONTROL,MED,Hors segment,6,26,103,,0.538461538461538,0.543689320388349
2013,SEA_CONTROL,MED,Hors segment,7,7,110,,0.714285714285714,0.554545454545455
2013,SEA_CONTROL,MED,Hors segment,8,4,114,,0.5,0.552631578947368
2013,SEA_CONTROL,MED,Hors segment,9,6,120,,0.5,0.55
2013,SEA_CONTROL,MED,Hors segment,10,1,121,,1.0,0.553719008264463
2013,SEA_CONTROL,MED,Hors segment,11,8,129,,0.625,0.558139534883721
2013,SEA_CONTROL,MED,Hors segment,12,8,137,,0.125,0.532846715328467
2013,SEA_CONTROL,MED,MED01,1,1,1,,0.0,0.0
2013,SEA_CONTROL,MED,MED01,2,1,2,,1.0,0.5
2013,SEA_CONTROL,MED,MED01,3,2,4,,0.5,0.5
2013,SEA_CONTROL,MED,MED01,4,1,5,,0.0,0.4
2013,SEA_CONTROL,MED,MED01,5,1,6,,1.0,0.5
2013,SEA_CONTROL,MED,MED01,6,3,9,,0.666666666666667,0.555555555555556
2013,SEA_CONTROL,MED,MED01,7,4,13,,1.0,0.692307692307692
2013,SEA_CONTROL,MED,MED01,10,4,17,,0.0,0.529411764705882
2013,SEA_CONTROL,MED,MED01,12,3,20,,0.666666666666667,0.55
2013,SEA_CONTROL,MED,MED02,3,1,1,,0.0,0.0
2013,SEA_CONTROL,MED,MED04,5,1,1,,0.0,0.0
2013,SEA_CONTROL,MED,MED04,6,3,4,,0.0,0.0
2013,SEA_CONTROL,MED,MED05,1,1,1,,0.0,0.0
2013,SEA_CONTROL,MED,MED05,2,2,3,,0.0,0.0
2013,SEA_CONTROL,MED,MED05,3,1,4,,1.0,0.25
2013,SEA_CONTROL,MED,MED05,4,1,5,,0.0,0.2
2013,SEA_CONTROL,MED,MED05,5,2,7,,0.0,0.142857142857143
2013,SEA_CONTROL,MED,MED05,6,3,10,,0.333333333333333,0.2
2013,SEA_CONTROL,MED,MED05,7,3,13,,0.333333333333333,0.230769230769231
2013,SEA_CONTROL,MED,MED05,8,2,15,,0.5,0.266666666666667
2013,SEA_CONTROL,MED,MED05,10,1,16,,0.0,0.25
2013,SEA_CONTROL,MED,MED05,11,6,22,,0.666666666666667,0.363636363636364
2013,SEA_CONTROL,MED,MED05,12,2,24,,0.0,0.333333333333333
2013,SEA_CONTROL,MED,MED06/ATL02,6,2,2,,0.0,0.0
2013,SEA_CONTROL,MED,MED06/ATL02,7,2,4,,0.0,0.0
2013,SEA_CONTROL,MED,MED07,1,11,11,,0.0909090909090909,0.0909090909090909
2013,SEA_CONTROL,MED,MED07,2,16,27,,0.375,0.259259259259259
2013,SEA_CONTROL,MED,MED07,3,18,45,,0.0555555555555556,0.177777777777778
2013,SEA_CONTROL,MED,MED07,4,9,54,,0.222222222222222,0.185185185185185
2013,SEA_CONTROL,MED,MED07,5,8,62,,0.375,0.209677419354839
2013,SEA_CONTROL,MED,MED07,6,14,76,,0.5,0.263157894736842
2013,SEA_CONTROL,MED,MED07,7,13,89,,0.538461538461538,0.303370786516854
2013,SEA_CONTROL,MED,MED07,8,8,97,,0.625,0.329896907216495
2013,SEA_CONTROL,MED,MED07,9,2,99,,0.0,0.323232323232323
2013,SEA_CONTROL,MED,MED07,10,13,112,,0.384615384615385,0.330357142857143
2013,SEA_CONTROL,MED,MED07,11,6,118,,0.5,0.338983050847458
2013,SEA_CONTROL,MED,MED07,12,6,124,,0.5,0.346774193548387
2013,SEA_CONTROL,MED,MED08,1,1,1,,0.0,0.0
2013,SEA_CONTROL,MED,MED08,3,1,2,,0.0,0.0
2013,SEA_CONTROL,MED,MED08,4,1,3,,1.0,0.333333333333333
2013,SEA_CONTROL,MED,MED08,5,6,9,,0.333333333333333,0.333333333333333
2013,SEA_CONTROL,MED,MED08,7,1,10,,0.0,0.3
2013,SEA_CONTROL,MED,MED08,9,1,11,,1.0,0.363636363636364
2013,SEA_CONTROL,MED,MED08,10,2,13,,1.0,0.461538461538462
2013,SEA_CONTROL,SA,FR_FPO,3,2,2,,0.0,0.0
2013,SEA_CONTROL,SA,FR_FPO,4,1,3,,0.0,0.0
2013,SEA_CONTROL,SA,FR_FPO,7,1,4,,0.0,0.0
2013,SEA_CONTROL,SA,FR_FPO,9,1,5,,0.0,0.0
2013,SEA_CONTROL,SA,FR_SCE,1,1,1,,0.0,0.0
2013,SEA_CONTROL,SA,FR_SCE,2,5,6,,0.0,0.0
2013,SEA_CONTROL,SA,FR_SCE,11,5,11,,0.0,0.0
2013,SEA_CONTROL,SA,FR_SCE,12,9,20,,0.222222222222222,0.1
2013,SEA_CONTROL,SA,Hors segment,1,23,23,,0.130434782608696,0.130434782608696
2013,SEA_CONTROL,SA,Hors segment,2,16,39,,0.1875,0.153846153846154
2013,SEA_CONTROL,SA,Hors segment,3,11,50,,0.0909090909090909,0.14
2013,SEA_CONTROL,SA,Hors segment,4,8,58,,0.125,0.137931034482759
2013,SEA_CONTROL,SA,Hors segment,5,11,69,,0.0,0.115942028985507
2013,SEA_CONTROL,SA,Hors segment,6,9,78,,0.222222222222222,0.128205128205128
2013,SEA_CONTROL,SA,Hors segment,7,10,88,,0.2,0.136363636363636
2013,SEA_CONTROL,SA,Hors segment,8,7,95,,0.0,0.126315789473684
2013,SEA_CONTROL,SA,Hors segment,9,9,104,,0.111111111111111,0.125
2013,SEA_CONTROL,SA,Hors segment,10,14,118,,0.642857142857143,0.186440677966102
2013,SEA_CONTROL,SA,Hors segment,11,9,127,,0.222222222222222,0.188976377952756
2013,SEA_CONTROL,SA,Hors segment,12,8,135,,0.125,0.185185185185185
2013,SEA_CONTROL,SA,MED06/ATL02,8,8,8,,0.0,0.0
2013,SEA_CONTROL,SA,MED06/ATL02,9,7,15,,0.0,0.0
2013,SEA_CONTROL,SA,PEL01,3,3,3,,0.0,0.0
2013,SEA_CONTROL,SA,PEL01,6,2,5,,0.0,0.0
2013,SEA_CONTROL,SA,PEL01,11,1,6,,1.0,0.166666666666667
2013,SEA_CONTROL,SA,PEL01,12,3,9,,0.0,0.111111111111111
2013,SEA_CONTROL,SA,PEL01/02,3,3,3,,0.0,0.0
2013,SEA_CONTROL,SA,PEL01/02,6,2,5,,0.0,0.0
2013,SEA_CONTROL,SA,PEL01/02,11,2,7,,0.5,0.142857142857143
2013,SEA_CONTROL,SA,PEL01/02,12,4,11,,0.0,0.0909090909090909
2013,SEA_CONTROL,SA,PEL02,3,3,3,,0.0,0.0
2013,SEA_CONTROL,SA,PEL02,6,2,5,,0.0,0.0
2013,SEA_CONTROL,SA,PEL02,11,1,6,,1.0,0.166666666666667
2013,SEA_CONTROL,SA,PEL02,12,3,9,,0.0,0.111111111111111
2013,SEA_CONTROL,SA,PEL03,1,4,4,,0.25,0.25
2013,SEA_CONTROL,SA,PEL03,2,21,25,,0.142857142857143,0.16
2013,SEA_CONTROL,SA,PEL03,3,5,30,,0.0,0.133333333333333
2013,SEA_CONTROL,SA,PEL03,4,9,39,,0.0,0.102564102564103
